Year_Month,Card Type,Travel_Mode,Trip
Nov-22,Concession,Train,"706,517"
Nov-22,Concession,Metro,"96,744"
Nov-22,Concession,Bus,"683,684"
Nov-22,Concession,Light Rail,"183,694"
Nov-22,Concession,Ferry,"16,325"
Nov-22,CTP,Train,"5,503,863"
Nov-22,CTP,Metro,"386,998"
Nov-22,CTP,Bus,"5,249,541"
Nov-22,CTP,Light Rail,"956,717"
Nov-22,CTP,Ferry,"488,778"
Nov-22,Day Pass Child/Youth w/o SAF,Train,137
Nov-22,Day Pass Child/Youth w/o SAF,Bus,11
Nov-22,Day Pass Child/Youth w/o SAF,Light Rail,2
Nov-22,Day Pass Child/Youth w/o SAF,Ferry,69
Nov-22,Day Pass without SAF,Train,629
Nov-22,Day Pass without SAF,Metro,11
Nov-22,Day Pass without SAF,Bus,846
Nov-22,Day Pass without SAF,Light Rail,44
Nov-22,Day Pass without SAF,Ferry,21
Nov-22,Employee,Train,"120,096"
Nov-22,Employee,Metro,"7,755"
Nov-22,Employee,Bus,"60,203"
Nov-22,Employee,Light Rail,"7,874"
Nov-22,Employee,Ferry,"4,163"
Nov-22,Free Travel,Train,"16,005"
Nov-22,Free Travel,Metro,930
Nov-22,Free Travel,Bus,"29,299"
Nov-22,Free Travel,Light Rail,"2,913"
Nov-22,Free Travel,Ferry,"1,842"
Nov-22,On Demand,Bus,"21,311"
Nov-22,School Student,Train,"684,882"
Nov-22,School Student,Metro,"112,233"
Nov-22,School Student,Bus,"1,430,322"
Nov-22,School Student,Light Rail,"28,666"
Nov-22,School Student,Ferry,"10,021"
Nov-22,Senior/Pensioner,Train,"1,762,103"
Nov-22,Senior/Pensioner,Metro,"104,597"
Nov-22,Senior/Pensioner,Bus,"3,198,927"
Nov-22,Senior/Pensioner,Light Rail,"331,749"
Nov-22,Senior/Pensioner,Ferry,"172,226"
Nov-22,Sgl Trip Ferry Adult,Ferry,"31,619"
Nov-22,Sgl Trip Ferry Child/Youth,Ferry,"8,872"
Nov-22,Sgl Trip LR Adult,Light Rail,"3,875"
Nov-22,Sgl Trip LR Child/Youth,Light Rail,967
Nov-22,Sgl Trip Rail Adult,Train,"81,731"
Nov-22,Sgl Trip Rail Adult,Metro,"4,073"
Nov-22,Sgl Trip Rail Child/Youth,Train,"25,125"
Nov-22,Sgl Trip Rail Child/Youth,Metro,"3,742"
Dec-22,Adult,Train,"9,440,309"
Dec-22,Adult,Metro,"674,886"
Dec-22,Adult,Bus,"6,005,060"
Dec-22,Adult,Light Rail,"1,158,784"
Dec-22,Adult,Ferry,"429,176"
Dec-22,Adult Single Bus Trip 1,Bus,89
Dec-22,Adult Single Bus Trip 2,Bus,26
Dec-22,Adult Single Bus Trip 3,Bus,23
Dec-22,Child/Youth,Train,"801,421"
Dec-22,Child/Youth,Metro,"126,355"
Dec-22,Child/Youth,Bus,"779,633"
Dec-22,Child/Youth,Light Rail,"129,748"
Dec-22,Child/Youth,Ferry,"103,735"
Dec-22,Child/Youth Single Bus Trip 1,Bus,2
Dec-22,Child/Youth Single Bus Trip 2,Bus,1
Dec-22,Concession,Train,"729,352"
Dec-22,Concession,Metro,"90,333"
Dec-22,Concession,Bus,"540,844"
Dec-22,Concession,Light Rail,"102,961"
Dec-22,Concession,Ferry,"17,670"
Dec-22,CTP,Train,"6,825,016"
Dec-22,CTP,Metro,"467,954"
Dec-22,CTP,Bus,"5,154,068"
Dec-22,CTP,Light Rail,"1,053,040"
Dec-22,CTP,Ferry,"566,889"
Dec-22,Day Pass Child/Youth w/o SAF,Train,90
Dec-22,Day Pass Child/Youth w/o SAF,Bus,76
Dec-22,Day Pass Child/Youth w/o SAF,Light Rail,195
Dec-22,Day Pass Child/Youth w/o SAF,Ferry,99
Dec-22,Day Pass without SAF,Train,958
Dec-22,Day Pass without SAF,Metro,13
Dec-22,Day Pass without SAF,Bus,875
Dec-22,Day Pass without SAF,Light Rail,73
Dec-22,Day Pass without SAF,Ferry,27
Dec-22,Employee,Train,"205,108"
Dec-22,Employee,Metro,"9,087"
Dec-22,Employee,Bus,"57,600"
Dec-22,Employee,Light Rail,"8,923"
Dec-22,Employee,Ferry,"4,430"
Dec-22,Free Travel,Train,"20,288"
Dec-22,Free Travel,Metro,"1,212"
Dec-22,Free Travel,Bus,"27,112"
Dec-22,Free Travel,Light Rail,"2,934"
Dec-22,Free Travel,Ferry,"1,886"
Dec-22,On Demand,Bus,"19,991"
Dec-22,School Student,Train,"401,437"
Dec-22,School Student,Metro,"65,619"
Dec-22,School Student,Bus,"609,216"
Dec-22,School Student,Light Rail,"14,245"
Dec-22,School Student,Ferry,"5,633"
Dec-22,Senior/Pensioner,Train,"2,128,260"
Dec-22,Senior/Pensioner,Metro,"127,601"
Dec-22,Senior/Pensioner,Bus,"3,033,997"
Dec-22,Senior/Pensioner,Light Rail,"354,456"
Dec-22,Senior/Pensioner,Ferry,"168,663"
Dec-22,Sgl Trip Ferry Adult,Ferry,"40,557"
Dec-22,Sgl Trip Ferry Child/Youth,Ferry,"22,256"
Dec-22,Sgl Trip LR Adult,Light Rail,"5,591"
Dec-22,Sgl Trip LR Child/Youth,Light Rail,"3,115"
Dec-22,Sgl Trip Rail Adult,Train,"117,625"
Dec-22,Sgl Trip Rail Adult,Metro,"6,339"
Dec-22,Sgl Trip Rail Child/Youth,Train,"63,508"
Dec-22,Sgl Trip Rail Child/Youth,Metro,"7,821"
Jan-23,Adult,Train,"9,018,713"
Jan-23,Adult,Metro,"616,617"
Jan-23,Adult,Bus,"5,837,688"
Jan-23,Adult,Light Rail,"1,110,981"
Jan-23,Adult,Ferry,"458,697"
Jan-23,Adult Single Bus Trip 1,Bus,118
Jan-23,Adult Single Bus Trip 2,Bus,39
Jan-23,Adult Single Bus Trip 3,Bus,16
Jan-23,Child/Youth,Train,"967,399"
Jan-23,Child/Youth,Metro,"150,281"
Jan-23,Child/Youth,Bus,"937,575"
Jan-23,Child/Youth,Light Rail,"170,987"
Jan-23,Child/Youth,Ferry,"156,183"
Jan-23,Child/Youth Single Bus Trip 1,Bus,4
Jan-23,Child/Youth Single Bus Trip 3,Bus,2
Jan-23,Concession,Train,"663,041"
Jan-23,Concession,Metro,"79,385"
Jan-23,Concession,Bus,"497,056"
Jan-23,Concession,Light Rail,"93,351"
Jan-23,Concession,Ferry,"16,483"
Jan-23,CTP,Train,"6,630,220"
Jan-23,CTP,Metro,"415,504"
Jan-23,CTP,Bus,"5,225,867"
Jan-23,CTP,Light Rail,"1,031,438"
Jan-23,CTP,Ferry,"602,638"
Jan-23,Day Pass Child/Youth w/o SAF,Train,17
Jan-23,Day Pass Child/Youth w/o SAF,Bus,27
Jan-23,Day Pass Child/Youth w/o SAF,Light Rail,2
Jan-23,Day Pass without SAF,Train,892
Jan-23,Day Pass without SAF,Metro,10
Jan-23,Day Pass without SAF,Bus,843
Jan-23,Day Pass without SAF,Light Rail,40
Jan-23,Day Pass without SAF,Ferry,3
Jan-23,Employee,Train,"193,986"
Jan-23,Employee,Metro,"7,705"
Jan-23,Employee,Bus,"53,044"
Jan-23,Employee,Light Rail,"8,167"
Jan-23,Employee,Ferry,"5,006"
Jan-23,Free Travel,Train,"18,695"
Jan-23,Free Travel,Metro,"1,034"
Jan-23,Free Travel,Bus,"24,933"
Jan-23,Free Travel,Light Rail,"3,026"
Jan-23,Free Travel,Ferry,"2,108"
Jan-23,On Demand,Bus,"20,233"
Jan-23,School Student,Train,"46,014"
Jan-23,School Student,Metro,"7,161"
Jan-23,School Student,Bus,"68,263"
Jan-23,School Student,Light Rail,"2,246"
Jan-23,School Student,Ferry,592
Jan-23,Senior/Pensioner,Train,"2,013,174"
Jan-23,Senior/Pensioner,Metro,"117,304"
Jan-23,Senior/Pensioner,Bus,"2,864,913"
Jan-23,Senior/Pensioner,Light Rail,"358,571"
Jan-23,Senior/Pensioner,Ferry,"198,602"
Jan-23,Sgl Trip Ferry Adult,Ferry,"42,441"
Jan-23,Sgl Trip Ferry Child/Youth,Ferry,"27,107"
Jan-23,Sgl Trip LR Adult,Light Rail,"5,136"
Jan-23,Sgl Trip LR Child/Youth,Light Rail,"3,370"
Jan-23,Sgl Trip Rail Adult,Train,"103,423"
Jan-23,Sgl Trip Rail Adult,Metro,"5,058"
Jan-23,Sgl Trip Rail Child/Youth,Train,"72,852"
Jan-23,Sgl Trip Rail Child/Youth,Metro,"7,938"
Feb-23,Adult,Train,"9,966,221"
Feb-23,Adult,Metro,"719,458"
Feb-23,Adult,Bus,"6,556,480"
Feb-23,Adult,Light Rail,"1,156,528"
Feb-23,Adult,Ferry,"372,101"
Feb-23,Adult Single Bus Trip 1,Bus,123
Feb-23,Adult Single Bus Trip 2,Bus,45
Feb-23,Adult Single Bus Trip 3,Bus,18
Feb-23,Child/Youth,Train,"588,340"
Feb-23,Child/Youth,Metro,"92,516"
Feb-23,Child/Youth,Bus,"711,553"
Feb-23,Child/Youth,Light Rail,"86,549"
Feb-23,Child/Youth,Ferry,"44,689"
Feb-23,Child/Youth Single Bus Trip 1,Bus,3
Feb-23,Concession,Train,"1,028,752"
Feb-23,Concession,Metro,"126,243"
Feb-23,Concession,Bus,"744,808"
Feb-23,Concession,Light Rail,"227,531"
Feb-23,Concession,Ferry,"16,731"
Feb-23,CTP,Train,"7,363,351"
Feb-23,CTP,Metro,"480,110"
Feb-23,CTP,Bus,"5,722,372"
Feb-23,CTP,Light Rail,"1,117,377"
Feb-23,CTP,Ferry,"522,601"
Feb-23,Day Pass Child/Youth w/o SAF,Train,43
Feb-23,Day Pass Child/Youth w/o SAF,Bus,17
Feb-23,Day Pass without SAF,Train,744
Feb-23,Day Pass without SAF,Metro,15
Feb-23,Day Pass without SAF,Bus,797
Feb-23,Day Pass without SAF,Light Rail,49
Feb-23,Day Pass without SAF,Ferry,11
Feb-23,Employee,Train,"203,824"
Feb-23,Employee,Metro,"8,932"
Feb-23,Employee,Bus,"56,198"
Feb-23,Employee,Light Rail,"7,841"
Feb-23,Employee,Ferry,"4,377"
Feb-23,Free Travel,Train,"21,275"
Feb-23,Free Travel,Metro,"1,186"
Feb-23,Free Travel,Bus,"27,684"
Feb-23,Free Travel,Light Rail,"2,880"
Feb-23,Free Travel,Ferry,"1,734"
Feb-23,On Demand,Bus,"20,943"
Feb-23,School Student,Train,"1,020,671"
Feb-23,School Student,Metro,"148,817"
Feb-23,School Student,Bus,"1,649,956"
Feb-23,School Student,Light Rail,"39,837"
Feb-23,School Student,Ferry,"9,663"
Feb-23,Senior/Pensioner,Train,"2,096,692"
Feb-23,Senior/Pensioner,Metro,"119,054"
Feb-23,Senior/Pensioner,Bus,"3,008,755"
Feb-23,Senior/Pensioner,Light Rail,"355,797"
Feb-23,Senior/Pensioner,Ferry,"177,824"
Feb-23,Sgl Trip Ferry Adult,Ferry,"29,743"
Feb-23,Sgl Trip Ferry Child/Youth,Ferry,"6,722"
Feb-23,Sgl Trip LR Adult,Light Rail,"3,896"
Feb-23,Sgl Trip LR Child/Youth,Light Rail,919
Feb-23,Sgl Trip Rail Adult,Train,"99,920"
Feb-23,Sgl Trip Rail Adult,Metro,"4,560"
Feb-23,Sgl Trip Rail Child/Youth,Train,"34,769"
Feb-23,Sgl Trip Rail Child/Youth,Metro,"4,013"
Mar-23,Adult,Train,"11,361,473"
Mar-23,Adult,Metro,"859,491"
Mar-23,Adult,Bus,"7,519,038"
Mar-23,Adult,Light Rail,"1,263,515"
Mar-23,Adult,Ferry,"392,791"
Mar-23,Adult Single Bus Trip 1,Bus,166
Mar-23,Adult Single Bus Trip 2,Bus,43
Mar-23,Adult Single Bus Trip 3,Bus,35
Mar-23,Child/Youth,Train,"581,902"
Mar-23,Child/Youth,Metro,"94,967"
Mar-23,Child/Youth,Bus,"700,890"
Mar-23,Child/Youth,Light Rail,"79,402"
Mar-23,Child/Youth,Ferry,"47,928"
Mar-23,Child/Youth Single Bus Trip 1,Bus,2
Mar-23,Child/Youth Single Bus Trip 2,Bus,1
Mar-23,Child/Youth Single Bus Trip 3,Bus,4
Mar-23,Concession,Train,"1,610,377"
Mar-23,Concession,Metro,"236,763"
Mar-23,Concession,Bus,"1,124,148"
Mar-23,Concession,Light Rail,"328,904"
Mar-23,Concession,Ferry,"20,678"
Mar-23,CTP,Train,"8,328,869"
Mar-23,CTP,Metro,"593,827"
Mar-23,CTP,Bus,"6,535,087"
Mar-23,CTP,Light Rail,"1,240,900"
Mar-23,CTP,Ferry,"560,673"
Mar-23,Day Pass Child/Youth w/o SAF,Train,35
Mar-23,Day Pass Child/Youth w/o SAF,Bus,5
Mar-23,Day Pass without SAF,Train,753
Mar-23,Day Pass without SAF,Metro,16
Mar-23,Day Pass without SAF,Bus,828
Mar-23,Day Pass without SAF,Light Rail,32
Mar-23,Day Pass without SAF,Ferry,14
Mar-23,Employee,Train,"226,388"
Mar-23,Employee,Metro,"10,210"
Mar-23,Employee,Bus,"63,019"
Mar-23,Employee,Light Rail,"8,668"
Mar-23,Employee,Ferry,"4,107"
Mar-23,Free Travel,Train,"23,917"
Mar-23,Free Travel,Metro,"1,577"
Mar-23,Free Travel,Bus,"31,190"
Mar-23,Free Travel,Light Rail,"3,118"
Mar-23,Free Travel,Ferry,"1,835"
Mar-23,On Demand,Bus,"23,727"
Mar-23,School Student,Train,"1,167,751"
Mar-23,School Student,Metro,"173,163"
Mar-23,School Student,Bus,"1,838,842"
Mar-23,School Student,Light Rail,"46,106"
Mar-23,School Student,Ferry,"11,554"
Mar-23,Senior/Pensioner,Train,"2,317,254"
Mar-23,Senior/Pensioner,Metro,"135,604"
Mar-23,Senior/Pensioner,Bus,"3,379,990"
Mar-23,Senior/Pensioner,Light Rail,"372,739"
Mar-23,Senior/Pensioner,Ferry,"179,375"
Mar-23,Sgl Trip Ferry Adult,Ferry,"30,795"
Mar-23,Sgl Trip Ferry Child/Youth,Ferry,"9,368"
Mar-23,Sgl Trip LR Adult,Light Rail,"3,803"
Mar-23,Sgl Trip LR Child/Youth,Light Rail,"1,069"
Mar-23,Sgl Trip Rail Adult,Train,"110,408"
Mar-23,Sgl Trip Rail Adult,Metro,"4,970"
Mar-23,Sgl Trip Rail Child/Youth,Train,"40,080"
Mar-23,Sgl Trip Rail Child/Youth,Metro,"4,484"
Apr-23,Adult,Train,"9,567,193"
Apr-23,Adult,Metro,"692,354"
Apr-23,Adult,Bus,"6,160,543"
Apr-23,Adult,Light Rail,"1,035,060"
Apr-23,Adult,Ferry,"376,680"
Apr-23,Adult Single Bus Trip 1,Bus,136
Apr-23,Adult Single Bus Trip 2,Bus,38
Apr-23,Adult Single Bus Trip 3,Bus,19
Apr-23,Child/Youth,Train,"835,400"
Apr-23,Child/Youth,Metro,"132,364"
Apr-23,Child/Youth,Bus,"793,429"
Apr-23,Child/Youth,Light Rail,"119,764"
Apr-23,Child/Youth,Ferry,"105,759"
Apr-23,Child/Youth Single Bus Trip 1,Bus,4
Apr-23,Concession,Train,"1,054,815"
Apr-23,Concession,Metro,"133,672"
Apr-23,Concession,Bus,"737,056"
Apr-23,Concession,Light Rail,"218,283"
Apr-23,Concession,Ferry,"15,783"
Apr-23,CTP,Train,"7,118,961"
Apr-23,CTP,Metro,"488,164"
Apr-23,CTP,Bus,"5,449,786"
Apr-23,CTP,Light Rail,"1,001,129"
Apr-23,CTP,Ferry,"505,026"
Apr-23,Day Pass Child/Youth w/o SAF,Train,17
Apr-23,Day Pass Child/Youth w/o SAF,Bus,10
Apr-23,Day Pass Child/Youth w/o SAF,Light Rail,1
Apr-23,Day Pass without SAF,Train,724
Apr-23,Day Pass without SAF,Metro,12
Apr-23,Day Pass without SAF,Bus,640
Apr-23,Day Pass without SAF,Light Rail,48
Apr-23,Day Pass without SAF,Ferry,10
Apr-23,Employee,Train,"189,165"
Apr-23,Employee,Metro,"7,441"
Apr-23,Employee,Bus,"52,762"
Apr-23,Employee,Light Rail,"7,343"
Apr-23,Employee,Ferry,"3,908"
Apr-23,Free Travel,Train,"20,247"
Apr-23,Free Travel,Metro,"1,154"
Apr-23,Free Travel,Bus,"25,999"
Apr-23,Free Travel,Light Rail,"2,502"
Apr-23,Free Travel,Ferry,"1,571"
Apr-23,On Demand,Bus,"19,879"
Apr-23,School Student,Train,"352,915"
Apr-23,School Student,Metro,"52,326"
Apr-23,School Student,Bus,"535,317"
Apr-23,School Student,Light Rail,"13,673"
Apr-23,School Student,Ferry,"3,444"
Apr-23,Senior/Pensioner,Train,"2,045,717"
Apr-23,Senior/Pensioner,Metro,"120,699"
Apr-23,Senior/Pensioner,Bus,"2,870,360"
Apr-23,Senior/Pensioner,Light Rail,"312,835"
Apr-23,Senior/Pensioner,Ferry,"165,124"
Apr-23,Sgl Trip Ferry Adult,Ferry,"35,373"
Apr-23,Sgl Trip Ferry Child/Youth,Ferry,"21,510"
Apr-23,Sgl Trip LR Adult,Light Rail,"3,796"
Apr-23,Sgl Trip LR Child/Youth,Light Rail,"2,192"
Apr-23,Sgl Trip Rail Adult,Train,"93,819"
Apr-23,Sgl Trip Rail Adult,Metro,"4,655"
Apr-23,Sgl Trip Rail Child/Youth,Train,"60,464"
Apr-23,Sgl Trip Rail Child/Youth,Metro,"6,337"
May-23,Adult,Train,"11,513,916"
May-23,Adult,Metro,"850,043"
May-23,Adult,Bus,"7,183,054"
May-23,Adult,Light Rail,"1,210,127"
May-23,Adult,Ferry,"342,935"
May-23,Adult Single Bus Trip 1,Bus,122
May-23,Adult Single Bus Trip 2,Bus,60
May-23,Adult Single Bus Trip 3,Bus,50
May-23,Child/Youth,Train,"541,395"
May-23,Child/Youth,Metro,"77,264"
May-23,Child/Youth,Bus,"620,035"
May-23,Child/Youth,Light Rail,"67,316"
May-23,Child/Youth,Ferry,"44,247"
May-23,Child/Youth Single Bus Trip 1,Bus,4
May-23,Child/Youth Single Bus Trip 2,Bus,6
May-23,Concession,Train,"1,282,805"
May-23,Concession,Metro,"186,032"
May-23,Concession,Bus,"913,933"
May-23,Concession,Light Rail,"195,075"
May-23,Concession,Ferry,"17,959"
May-23,CTP,Train,"8,499,972"
May-23,CTP,Metro,"591,619"
May-23,CTP,Bus,"6,225,131"
May-23,CTP,Light Rail,"1,168,270"
May-23,CTP,Ferry,"476,029"
May-23,Day Pass Child/Youth w/o SAF,Train,40
May-23,Day Pass Child/Youth w/o SAF,Metro,14
May-23,Day Pass Child/Youth w/o SAF,Bus,42
May-23,Day Pass Child/Youth w/o SAF,Light Rail,41
May-23,Day Pass Child/Youth w/o SAF,Ferry,192
May-23,Day Pass without SAF,Train,848
May-23,Day Pass without SAF,Metro,7
May-23,Day Pass without SAF,Bus,812
May-23,Day Pass without SAF,Light Rail,44
May-23,Day Pass without SAF,Ferry,62
May-23,Employee,Train,"229,190"
May-23,Employee,Metro,"10,185"
May-23,Employee,Bus,"60,831"
May-23,Employee,Light Rail,"8,635"
May-23,Employee,Ferry,"4,379"
May-23,Free Travel,Train,"23,881"
May-23,Free Travel,Metro,"1,470"
May-23,Free Travel,Bus,"30,606"
May-23,Free Travel,Light Rail,"3,017"
May-23,Free Travel,Ferry,"1,826"
May-23,On Demand,Bus,"23,498"
May-23,School Student,Train,"1,169,300"
May-23,School Student,Metro,"172,299"
May-23,School Student,Bus,"1,732,938"
May-23,School Student,Light Rail,"45,586"
May-23,School Student,Ferry,"10,800"
May-23,Senior/Pensioner,Train,"2,363,546"
May-23,Senior/Pensioner,Metro,"135,577"
May-23,Senior/Pensioner,Bus,"3,303,661"
May-23,Senior/Pensioner,Light Rail,"376,123"
May-23,Senior/Pensioner,Ferry,"179,950"
May-23,Sgl Trip Ferry Adult,Ferry,"22,430"
May-23,Sgl Trip Ferry Child/Youth,Ferry,"7,432"
May-23,Sgl Trip LR Adult,Light Rail,"3,756"
May-23,Sgl Trip LR Child/Youth,Light Rail,"1,159"
May-23,Sgl Trip Rail Adult,Train,"95,421"
May-23,Sgl Trip Rail Adult,Metro,"4,280"
May-23,Sgl Trip Rail Child/Youth,Train,"38,794"
May-23,Sgl Trip Rail Child/Youth,Metro,"4,203"
Jun-23,Adult,Train,"11,125,518"
Jun-23,Adult,Metro,"804,348"
Jun-23,Adult,Bus,"6,737,620"
Jun-23,Adult,Light Rail,"1,215,247"
Jun-23,Adult,Ferry,"368,793"
Jun-23,Adult Single Bus Trip 1,Bus,122
Jun-23,Adult Single Bus Trip 2,Bus,36
Jun-23,Adult Single Bus Trip 3,Bus,20
Jun-23,Child/Youth,Train,"699,889"
Jun-23,Child/Youth,Metro,"97,142"
Jun-23,Child/Youth,Bus,"631,376"
Jun-23,Child/Youth,Light Rail,"98,239"
Jun-23,Child/Youth,Ferry,"81,197"
Jun-23,Child/Youth Single Bus Trip 1,Bus,2
Jun-23,Child/Youth Single Bus Trip 2,Bus,2
Jun-23,Child/Youth Single Bus Trip 3,Bus,2
Jun-23,Concession,Train,"1,035,260"
Jun-23,Concession,Metro,"127,955"
Jun-23,Concession,Bus,"738,771"
Jun-23,Concession,Light Rail,"290,288"
Jun-23,Concession,Ferry,"17,989"
Jun-23,CTP,Train,"8,362,292"
Jun-23,CTP,Metro,"561,048"
Jun-23,CTP,Bus,"5,807,866"
Jun-23,CTP,Light Rail,"1,192,649"
Jun-23,CTP,Ferry,"525,745"
Jun-23,Day Pass Child/Youth w/o SAF,Train,53
Jun-23,Day Pass Child/Youth w/o SAF,Bus,32
Jun-23,Day Pass Child/Youth w/o SAF,Ferry,180
Jun-23,Day Pass without SAF,Train,762
Jun-23,Day Pass without SAF,Metro,12
Jun-23,Day Pass without SAF,Bus,795
Jun-23,Day Pass without SAF,Light Rail,54
Jun-23,Day Pass without SAF,Ferry,25
Jun-23,Employee,Train,"232,823"
Jun-23,Employee,Metro,"10,409"
Jun-23,Employee,Bus,"59,092"
Jun-23,Employee,Light Rail,"9,010"
Jun-23,Employee,Ferry,"4,629"
Jun-23,Free Travel,Train,"22,808"
Jun-23,Free Travel,Metro,"1,396"
Jun-23,Free Travel,Bus,"28,632"
Jun-23,Free Travel,Light Rail,"3,044"
Jun-23,Free Travel,Ferry,"1,959"
Jun-23,On Demand,Bus,"21,708"
Jun-23,School Student,Train,"989,713"
Jun-23,School Student,Metro,"151,260"
Jun-23,School Student,Bus,"1,438,756"
Jun-23,School Student,Light Rail,"36,701"
Jun-23,School Student,Ferry,"9,444"
Jun-23,Senior/Pensioner,Train,"2,313,958"
Jun-23,Senior/Pensioner,Metro,"137,428"
Jun-23,Senior/Pensioner,Bus,"3,121,090"
Jun-23,Senior/Pensioner,Light Rail,"378,319"
Jun-23,Senior/Pensioner,Ferry,"187,557"
Jun-23,Sgl Trip Ferry Adult,Ferry,"25,841"
Jun-23,Sgl Trip Ferry Child/Youth,Ferry,"15,060"
Jun-23,Sgl Trip LR Adult,Light Rail,"3,976"
Jun-23,Sgl Trip LR Child/Youth,Light Rail,"2,101"
Jun-23,Sgl Trip Rail Adult,Train,"98,915"
Jun-23,Sgl Trip Rail Adult,Metro,"5,053"
Jun-23,Sgl Trip Rail Child/Youth,Train,"55,583"
Jun-23,Sgl Trip Rail Child/Youth,Metro,"5,699"
Jul-23,Adult,Train,"11,122,119"
Jul-23,Adult,Metro,"825,582"
Jul-23,Adult,Bus,"6,954,647"
Jul-23,Adult,Light Rail,"1,149,868"
Jul-23,Adult,Ferry,"377,456"
Jul-23,Adult Single Bus Trip 1,Bus,167
Jul-23,Adult Single Bus Trip 2,Bus,58
Jul-23,Adult Single Bus Trip 3,Bus,31
Jul-23,Child/Youth,Train,"907,208"
Jul-23,Child/Youth,Metro,"149,843"
Jul-23,Child/Youth,Bus,"862,457"
Jul-23,Child/Youth,Light Rail,"134,564"
Jul-23,Child/Youth,Ferry,"115,924"
Jul-23,Child/Youth Single Bus Trip 1,Bus,2
Jul-23,Child/Youth Single Bus Trip 2,Bus,2
Jul-23,Concession,Train,"977,222"
Jul-23,Concession,Metro,"124,525"
Jul-23,Concession,Bus,"704,268"
Jul-23,Concession,Light Rail,"235,995"
Jul-23,Concession,Ferry,"16,318"
Jul-23,CTP,Train,"8,136,606"
Jul-23,CTP,Metro,"569,571"
Jul-23,CTP,Bus,"5,933,683"
Jul-23,CTP,Light Rail,"1,104,264"
Jul-23,CTP,Ferry,"507,179"
Jul-23,Day Pass Child/Youth w/o SAF,Train,257
Jul-23,Day Pass Child/Youth w/o SAF,Bus,75
Jul-23,Day Pass Child/Youth w/o SAF,Light Rail,3
Jul-23,Day Pass without SAF,Train,846
Jul-23,Day Pass without SAF,Metro,5
Jul-23,Day Pass without SAF,Bus,897
Jul-23,Day Pass without SAF,Light Rail,54
Jul-23,Day Pass without SAF,Ferry,14
Jul-23,Employee,Train,"218,727"
Jul-23,Employee,Metro,"9,371"
Jul-23,Employee,Bus,"55,711"
Jul-23,Employee,Light Rail,"7,572"
Jul-23,Employee,Ferry,"4,069"
Jul-23,Free Travel,Train,"22,258"
Jul-23,Free Travel,Metro,"1,427"
Jul-23,Free Travel,Bus,"28,817"
Jul-23,Free Travel,Light Rail,"2,689"
Jul-23,Free Travel,Ferry,"1,813"
Jul-23,On Demand,Bus,"22,410"
Jul-23,School Student,Train,"515,761"
Jul-23,School Student,Metro,"78,880"
Jul-23,School Student,Bus,"732,360"
Jul-23,School Student,Light Rail,"18,370"
Jul-23,School Student,Ferry,"4,909"
Jul-23,Senior/Pensioner,Train,"2,273,206"
Jul-23,Senior/Pensioner,Metro,"143,432"
Jul-23,Senior/Pensioner,Bus,"3,144,619"
Jul-23,Senior/Pensioner,Light Rail,"343,471"
Jul-23,Senior/Pensioner,Ferry,"177,909"
Jul-23,Sgl Trip Ferry Adult,Ferry,"33,586"
Jul-23,Sgl Trip Ferry Child/Youth,Ferry,"23,753"
Jul-23,Sgl Trip LR Adult,Light Rail,"4,842"
Jul-23,Sgl Trip LR Child/Youth,Light Rail,"3,125"
Jul-23,Sgl Trip Rail Adult,Train,"101,309"
Jul-23,Sgl Trip Rail Adult,Metro,"5,401"
Jul-23,Sgl Trip Rail Child/Youth,Train,"68,642"
Jul-23,Sgl Trip Rail Child/Youth,Metro,"7,864"
Aug-23,Adult,Train,"12,120,198"
Aug-23,Adult,Metro,"909,233"
Aug-23,Adult,Bus,"7,488,394"
Aug-23,Adult,Light Rail,"1,275,747"
Aug-23,Adult,Ferry,"350,097"
Aug-23,Adult Single Bus Trip 1,Bus,119
Aug-23,Adult Single Bus Trip 2,Bus,40
Aug-23,Adult Single Bus Trip 3,Bus,12
Aug-23,Child/Youth,Train,"601,211"
Aug-23,Child/Youth,Metro,"83,827"
Aug-23,Child/Youth,Bus,"654,775"
Aug-23,Child/Youth,Light Rail,"90,965"
Aug-23,Child/Youth,Ferry,"58,485"
Aug-23,Child/Youth Single Bus Trip 1,Bus,9
Aug-23,Child/Youth Single Bus Trip 2,Bus,1
Aug-23,Concession,Train,"1,466,217"
Aug-23,Concession,Metro,"215,132"
Aug-23,Concession,Bus,"1,009,829"
Aug-23,Concession,Light Rail,"218,189"
Aug-23,Concession,Ferry,"17,980"
Aug-23,CTP,Train,"9,038,757"
Aug-23,CTP,Metro,"635,045"
Aug-23,CTP,Bus,"6,452,578"
Aug-23,CTP,Light Rail,"1,253,138"
Aug-23,CTP,Ferry,"492,569"
Aug-23,Day Pass Child/Youth w/o SAF,Train,53
Aug-23,Day Pass Child/Youth w/o SAF,Bus,24
Aug-23,Day Pass Child/Youth w/o SAF,Light Rail,8
Aug-23,Day Pass without SAF,Train,954
Aug-23,Day Pass without SAF,Metro,11
Aug-23,Day Pass without SAF,Bus,"1,072"
Aug-23,Day Pass without SAF,Light Rail,45
Aug-23,Day Pass without SAF,Ferry,6
Aug-23,Employee,Train,"244,741"
Aug-23,Employee,Metro,"10,206"
Aug-23,Employee,Bus,"61,504"
Aug-23,Employee,Light Rail,"9,078"
