Year_Month,Card Type,Travel_Mode,Trip
Jan-24,Child/Youth,Train,990126
Jan-24,Child/Youth,Metro,153636
Jan-24,Child/Youth,Bus,955597
Jan-24,Child/Youth,Light Rail,189990
Jan-24,Child/Youth,Ferry,178737
Jan-24,Opal Single Ticket,Bus,2
Jan-24,Opal Single Ticket,Bus,5
Jan-24,Opal Single Ticket,Bus,2
Jan-24,Concession,Train,691578
Jan-24,Concession,Metro,83564
Jan-24,Concession,Bus,525938
Jan-24,Concession,Light Rail,97896
Jan-24,Concession,Ferry,19725
Jan-24,CTP,Train,8328524
Jan-24,CTP,Metro,493499
Jan-24,CTP,Bus,6712143
Jan-24,CTP,Light Rail,1363815
Jan-24,CTP,Ferry,917387
Jan-24,Day Pass Ticket,Train,19
Jan-24,Day Pass Ticket,Bus,14
Jan-24,Day Pass Ticket,Light Rail,8
Jan-24,Day Pass Ticket,Ferry,1
Jan-24,Day Pass Ticket,Train,910
Jan-24,Day Pass Ticket,Metro,23
Jan-24,Day Pass Ticket,Bus,1217
Jan-24,Day Pass Ticket,Light Rail,79
Jan-24,Day Pass Ticket,Ferry,54
Jan-24,Other,Train,212573
Jan-24,Other,Metro,8101
Jan-24,Other,Bus,56115
Jan-24,Other,Light Rail,9352
Jan-24,Other,Ferry,5041
Jan-24,Free Opal,Train,19670
Jan-24,Free Opal,Metro,1185
Jan-24,Free Opal,Bus,27006
Jan-24,Free Opal,Light Rail,2929
Jan-24,Free Opal,Ferry,2034
Jan-24,Other,Bus,21799
Jan-24,School Opal,Train,28741
Jan-24,School Opal,Metro,3139
Jan-24,School Opal,Bus,31302
Jan-24,School Opal,Light Rail,1345
Jan-24,School Opal,Ferry,628
Jan-24,Gold Opal,Train,2159745
Jan-24,Gold Opal,Metro,131751
Jan-24,Gold Opal,Bus,3044731
Jan-24,Gold Opal,Light Rail,401388
Jan-24,Gold Opal,Ferry,215800
Jan-24,Opal Single Ticket,Ferry,44639
Jan-24,Opal Single Ticket,Ferry,29225
Jan-24,Opal Single Ticket,Light Rail,5026
Jan-24,Opal Single Ticket,Light Rail,3518
Jan-24,Opal Single Ticket,Train,96665
Jan-24,Opal Single Ticket,Metro,4313
Jan-24,Opal Single Ticket,Train,75787
Jan-24,Opal Single Ticket,Metro,7430
Feb-24,Adult,Train,11065961
Feb-24,Adult,Metro,816646
Feb-24,Adult,Bus,7220924
Feb-24,Adult,Light Rail,1336335
Feb-24,Adult,Ferry,444347
Feb-24,Adult,Bus,132
Feb-24,Adult,Bus,49
Feb-24,Adult,Bus,14
Feb-24,Child/Youth,Train,657730
Feb-24,Child/Youth,Metro,94530
Feb-24,Child/Youth,Bus,729898
Feb-24,Child/Youth,Light Rail,118509
Feb-24,Child/Youth,Ferry,63340
Feb-24,Opal Single Ticket,Bus,4
Feb-24,Opal Single Ticket,Bus,4
Feb-24,Concession,Train,1208277
Feb-24,Concession,Metro,153603
Feb-24,Concession,Bus,845380
Feb-24,Concession,Light Rail,288289
Feb-24,Concession,Ferry,20363
Feb-24,CTP,Train,9659653
Feb-24,CTP,Metro,586732
Feb-24,CTP,Bus,7202010
Feb-24,CTP,Light Rail,1558077
Feb-24,CTP,Ferry,834025
Feb-24,Day Pass Ticket,Train,14
Feb-24,Day Pass Ticket,Bus,10
Feb-24,Day Pass Ticket,Train,1060
Feb-24,Day Pass Ticket,Metro,15
Feb-24,Day Pass Ticket,Bus,1198
Feb-24,Day Pass Ticket,Light Rail,63
Feb-24,Day Pass Ticket,Ferry,48
Feb-24,Other,Train,224493
Feb-24,Other,Metro,8471
Feb-24,Other,Bus,58826
Feb-24,Other,Light Rail,9060
Feb-24,Other,Ferry,4210
Feb-24,Free Opal,Train,22693
Feb-24,Free Opal,Metro,1430
Feb-24,Free Opal,Bus,27664
Feb-24,Free Opal,Light Rail,3146
Feb-24,Free Opal,Ferry,1739
Feb-24,Other,Bus,19553
Feb-24,School Opal,Train,1086356
Feb-24,School Opal,Metro,168441
Feb-24,School Opal,Bus,1528035
Feb-24,School Opal,Light Rail,46355
Feb-24,School Opal,Ferry,11140
Feb-24,Gold Opal,Train,2316008
Feb-24,Gold Opal,Metro,135024
Feb-24,Gold Opal,Bus,3150673
Feb-24,Gold Opal,Light Rail,393540
Feb-24,Gold Opal,Ferry,185346
Feb-24,Opal Single Ticket,Ferry,35042
Feb-24,Opal Single Ticket,Ferry,11246
Feb-24,Opal Single Ticket,Light Rail,4736
Feb-24,Opal Single Ticket,Light Rail,1746
Feb-24,Opal Single Ticket,Train,103265
Feb-24,Opal Single Ticket,Metro,4015
Feb-24,Opal Single Ticket,Train,41670
Feb-24,Opal Single Ticket,Metro,3669
Mar-24,Adult,Train,11523217
Mar-24,Adult,Metro,806511
Mar-24,Adult,Bus,7313069
Mar-24,Adult,Light Rail,1344444
Mar-24,Adult,Ferry,476411
Mar-24,Adult,Bus,151
Mar-24,Adult,Bus,45
Mar-24,Adult,Bus,26
Mar-24,Child/Youth,Train,673540
Mar-24,Child/Youth,Metro,77443
Mar-24,Child/Youth,Bus,669586
Mar-24,Child/Youth,Light Rail,99926
Mar-24,Child/Youth,Ferry,71044
Mar-24,Opal Single Ticket,Bus,3
Mar-24,Concession,Train,1691060
Mar-24,Concession,Metro,229318
Mar-24,Concession,Bus,1127295
Mar-24,Concession,Light Rail,355368
Mar-24,Concession,Ferry,26459
Mar-24,CTP,Train,10182369
Mar-24,CTP,Metro,579769
Mar-24,CTP,Bus,7413241
Mar-24,CTP,Light Rail,1609425
Mar-24,CTP,Ferry,893411
Mar-24,Day Pass Ticket,Train,118
Mar-24,Day Pass Ticket,Bus,9
Mar-24,Day Pass Ticket,Light Rail,6
Mar-24,Day Pass Ticket,Ferry,4
Mar-24,Day Pass Ticket,Train,914
Mar-24,Day Pass Ticket,Metro,6
Mar-24,Day Pass Ticket,Bus,1094
Mar-24,Day Pass Ticket,Light Rail,59
Mar-24,Day Pass Ticket,Ferry,42
Mar-24,Other,Train,230790
Mar-24,Other,Metro,8478
Mar-24,Other,Bus,61225
Mar-24,Other,Light Rail,9800
Mar-24,Other,Ferry,4622
Mar-24,Free Opal,Train,24443
Mar-24,Free Opal,Metro,1422
Mar-24,Free Opal,Bus,29272
Mar-24,Free Opal,Light Rail,3468
Mar-24,Free Opal,Ferry,1980
Mar-24,Other,Bus,30549
Mar-24,School Opal,Train,1097497
Mar-24,School Opal,Metro,165436
Mar-24,School Opal,Bus,1480056
Mar-24,School Opal,Light Rail,48018
Mar-24,School Opal,Ferry,11017
Mar-24,Gold Opal,Train,2547532
Mar-24,Gold Opal,Metro,134950
Mar-24,Gold Opal,Bus,3346829
Mar-24,Gold Opal,Light Rail,455470
Mar-24,Gold Opal,Ferry,219892
Mar-24,Opal Single Ticket,Ferry,35060
Mar-24,Opal Single Ticket,Ferry,12898
Mar-24,Opal Single Ticket,Light Rail,4234
Mar-24,Opal Single Ticket,Light Rail,1615
Mar-24,Opal Single Ticket,Train,101397
Mar-24,Opal Single Ticket,Metro,3577
Mar-24,Opal Single Ticket,Train,44722
Mar-24,Opal Single Ticket,Metro,3117
Apr-24,Adult,Train,10396277
Apr-24,Adult,Metro,781979
Apr-24,Adult,Bus,6773024
Apr-24,Adult,Light Rail,1221104
Apr-24,Adult,Ferry,416526
Apr-24,Adult,Bus,129
Apr-24,Adult,Bus,44
Apr-24,Adult,Bus,21
Apr-24,Child/Youth,Train,802714
Apr-24,Child/Youth,Metro,120094
Apr-24,Child/Youth,Bus,784615
Apr-24,Child/Youth,Light Rail,137350
Apr-24,Child/Youth,Ferry,115922
Apr-24,Opal Single Ticket,Bus,8
Apr-24,Opal Single Ticket,Bus,1
Apr-24,Concession,Train,1317824
Apr-24,Concession,Metro,169334
Apr-24,Concession,Bus,920108
Apr-24,Concession,Light Rail,293959
Apr-24,Concession,Ferry,22520
Apr-24,CTP,Train,9110115
Apr-24,CTP,Metro,582706
Apr-24,CTP,Bus,6993228
Apr-24,CTP,Light Rail,1450252
Apr-24,CTP,Ferry,752219
Apr-24,Day Pass Ticket,Train,25
Apr-24,Day Pass Ticket,Bus,53
Apr-24,Day Pass Ticket,Light Rail,5
Apr-24,Day Pass Ticket,Ferry,2
Apr-24,Day Pass Ticket,Train,855
Apr-24,Day Pass Ticket,Metro,10
Apr-24,Day Pass Ticket,Bus,1078
Apr-24,Day Pass Ticket,Light Rail,61
Apr-24,Day Pass Ticket,Ferry,33
Apr-24,Other,Train,223523
Apr-24,Other,Metro,8575
Apr-24,Other,Bus,63322
Apr-24,Other,Light Rail,9612
Apr-24,Other,Ferry,4771
Apr-24,Free Opal,Train,23460
Apr-24,Free Opal,Metro,1442
Apr-24,Free Opal,Bus,27860
Apr-24,Free Opal,Light Rail,3227
Apr-24,Free Opal,Ferry,1931
Apr-24,Other,Bus,17668
Apr-24,School Opal,Train,501127
Apr-24,School Opal,Metro,80970
Apr-24,School Opal,Bus,655730
Apr-24,School Opal,Light Rail,22128
Apr-24,School Opal,Ferry,5740
Apr-24,Gold Opal,Train,2291788
Apr-24,Gold Opal,Metro,137017
Apr-24,Gold Opal,Bus,3156444
Apr-24,Gold Opal,Light Rail,403593
Apr-24,Gold Opal,Ferry,199553
Apr-24,Opal Single Ticket,Ferry,30098
Apr-24,Opal Single Ticket,Ferry,19702
Apr-24,Opal Single Ticket,Light Rail,3791
Apr-24,Opal Single Ticket,Light Rail,2366
Apr-24,Opal Single Ticket,Train,84587
Apr-24,Opal Single Ticket,Metro,3766
Apr-24,Opal Single Ticket,Train,58860
Apr-24,Opal Single Ticket,Metro,6045
May-24,Adult,Train,11533783
May-24,Adult,Metro,893693
May-24,Adult,Bus,7223028
May-24,Adult,Light Rail,1259449
May-24,Adult,Ferry,339893
May-24,Adult,Bus,143
May-24,Adult,Bus,56
May-24,Adult,Bus,41
May-24,Child/Youth,Train,544546
May-24,Child/Youth,Metro,73088
May-24,Child/Youth,Bus,574343
May-24,Child/Youth,Light Rail,68525
May-24,Child/Youth,Ferry,42430
May-24,Opal Single Ticket,Bus,2
May-24,Opal Single Ticket,Bus,2
May-24,Opal Single Ticket,Bus,1
May-24,Concession,Train,1426274
May-24,Concession,Metro,209496
May-24,Concession,Bus,1014007
May-24,Concession,Light Rail,242353
May-24,Concession,Ferry,20930
May-24,CTP,Train,10112517
May-24,CTP,Metro,657767
May-24,CTP,Bus,7317814
May-24,CTP,Light Rail,1470966
May-24,CTP,Ferry,628748
May-24,Day Pass Ticket,Train,108
May-24,Day Pass Ticket,Metro,31
May-24,Day Pass Ticket,Bus,37
May-24,Day Pass Ticket,Light Rail,2
May-24,Day Pass Ticket,Ferry,102
May-24,Day Pass Ticket,Train,1013
May-24,Day Pass Ticket,Metro,9
May-24,Day Pass Ticket,Bus,991
May-24,Day Pass Ticket,Light Rail,51
May-24,Day Pass Ticket,Ferry,33
May-24,Other,Train,258310
May-24,Other,Metro,10796
May-24,Other,Bus,74651
May-24,Other,Light Rail,10741
May-24,Other,Ferry,4524
May-24,Free Opal,Train,25614
May-24,Free Opal,Metro,1741
May-24,Free Opal,Bus,28414
May-24,Free Opal,Light Rail,3098
May-24,Free Opal,Ferry,1646
May-24,Other,Bus,22170
May-24,School Opal,Train,1197747
May-24,School Opal,Metro,196271
May-24,School Opal,Bus,1543901
May-24,School Opal,Light Rail,50589
May-24,School Opal,Ferry,11349
May-24,Gold Opal,Train,2520358
May-24,Gold Opal,Metro,149757
May-24,Gold Opal,Bus,3364890
May-24,Gold Opal,Light Rail,412961
May-24,Gold Opal,Ferry,176704
May-24,Opal Single Ticket,Ferry,18335
May-24,Opal Single Ticket,Ferry,6806
May-24,Opal Single Ticket,Light Rail,2791
May-24,Opal Single Ticket,Light Rail,941
May-24,Opal Single Ticket,Train,81902
May-24,Opal Single Ticket,Metro,3609
May-24,Opal Single Ticket,Train,37892
May-24,Opal Single Ticket,Metro,3792
Jun-24,Adult,Train,10305646
Jun-24,Adult,Metro,762888
Jun-24,Adult,Bus,6335894
Jun-24,Adult,Light Rail,1052342
Jun-24,Adult,Ferry,333933
Jun-24,Adult,Bus,113
Jun-24,Adult,Bus,53
Jun-24,Adult,Bus,15
Jun-24,Child/Youth,Train,639003
Jun-24,Child/Youth,Metro,85393
Jun-24,Child/Youth,Bus,555438
Jun-24,Child/Youth,Light Rail,84518
Jun-24,Child/Youth,Ferry,67165
Jun-24,Opal Single Ticket,Bus,1
Jun-24,Opal Single Ticket,Bus,6
Jun-24,Concession,Train,1100211
Jun-24,Concession,Metro,131729
Jun-24,Concession,Bus,791403
Jun-24,Concession,Light Rail,278259
Jun-24,Concession,Ferry,19998
Jun-24,CTP,Train,9158776
Jun-24,CTP,Metro,547372
Jun-24,CTP,Bus,6392070
Jun-24,CTP,Light Rail,1224732
Jun-24,CTP,Ferry,611038
Jun-24,Day Pass Ticket,Train,221
Jun-24,Day Pass Ticket,Bus,9
Jun-24,Day Pass Ticket,Light Rail,2
Jun-24,Day Pass Ticket,Ferry,112
Jun-24,Day Pass Ticket,Train,953
Jun-24,Day Pass Ticket,Metro,17
Jun-24,Day Pass Ticket,Bus,1090
Jun-24,Day Pass Ticket,Light Rail,40
Jun-24,Day Pass Ticket,Ferry,44
Jun-24,Other,Train,236705
Jun-24,Other,Metro,9820
Jun-24,Other,Bus,67449
Jun-24,Other,Light Rail,8967
Jun-24,Other,Ferry,4387
Jun-24,Free Opal,Train,22609
Jun-24,Free Opal,Metro,1631
Jun-24,Free Opal,Bus,25984
Jun-24,Free Opal,Light Rail,2851
Jun-24,Free Opal,Ferry,1649
Jun-24,Other,Bus,18924
Jun-24,School Opal,Train,959920
Jun-24,School Opal,Metro,161087
Jun-24,School Opal,Bus,1211029
Jun-24,School Opal,Light Rail,33544
Jun-24,School Opal,Ferry,9467
Jun-24,Gold Opal,Train,2316168
Jun-24,Gold Opal,Metro,141101
Jun-24,Gold Opal,Bus,3029429
Jun-24,Gold Opal,Light Rail,357716
Jun-24,Gold Opal,Ferry,164462
Jun-24,Opal Single Ticket,Ferry,22182
Jun-24,Opal Single Ticket,Ferry,12969
Jun-24,Opal Single Ticket,Light Rail,3071
Jun-24,Opal Single Ticket,Light Rail,1624
Jun-24,Opal Single Ticket,Train,81125
Jun-24,Opal Single Ticket,Metro,3330
Jun-24,Opal Single Ticket,Train,49362
Jun-24,Opal Single Ticket,Metro,4313
Jul-24,Adult,Bus,6943824
Jul-24,Adult,Ferry,362266
Jul-24,Adult,Bus,160
Jul-24,Adult,Bus,51
Jul-24,Adult,Bus,29
Jul-24,Child/Youth,Bus,816411
Jul-24,Child/Youth,Ferry,113981
Jul-24,Opal Single Ticket,Bus,2
Jul-24,Opal Single Ticket,Bus,3
Jul-24,Concession,Bus,822386
Jul-24,Concession,Ferry,19041
Jul-24,CTP,Bus,6975633
Jul-24,CTP,Ferry,625816
Jul-24,Day Pass Ticket,Bus,19
Jul-24,Day Pass Ticket,Ferry,79
Jul-24,Day Pass Ticket,Bus,1245
Jul-24,Day Pass Ticket,Ferry,25
Jul-24,Other,Bus,74876
Jul-24,Other,Ferry,4474
Jul-24,Free Opal,Bus,29209
Jul-24,Free Opal,Ferry,1714
Jul-24,Other,Bus,22949
Jul-24,School Opal,Bus,703393
Jul-24,School Opal,Ferry,4669
Jul-24,Gold Opal,Bus,3289418
Jul-24,Gold Opal,Ferry,170834
Jul-24,Opal Single Ticket,Ferry,27049
Jul-24,Opal Single Ticket,Ferry,19476
Aug-24,Adult,Bus,7133592
Aug-24,Adult,Bus,208
Aug-24,Adult,Bus,60
Aug-24,Adult,Bus,25
Aug-24,Child/Youth,Bus,635485
Aug-24,Opal Single Ticket,Bus,12
Aug-24,Opal Single Ticket,Bus,2
Aug-24,Concession,Bus,1100515
Aug-24,CTP,Bus,7234374
Aug-24,Day Pass Ticket,Bus,10
Aug-24,Day Pass Ticket,Bus,1219
Aug-24,Other,Bus,76476
Aug-24,Free Opal,Bus,30116
Aug-24,Other,Bus,18237
Aug-24,School Opal,Bus,1410381
Aug-24,Gold Opal,Bus,3400280
Sep-24,Adult,Bus,6789941
Sep-24,Adult,Bus,126
Sep-24,Adult,Bus,82
Sep-24,Adult,Bus,32
Sep-24,Child/Youth,Bus,586802
Sep-24,Opal Single Ticket,Bus,3
Sep-24,Opal Single Ticket,Bus,6
Sep-24,Concession,Bus,1022087
Sep-24,CTP,Bus,7093100
Sep-24,Day Pass Ticket,Bus,34
Sep-24,Day Pass Ticket,Bus,1270
Sep-24,Other,Bus,72682
Sep-24,Free Opal,Bus,29698
Sep-24,Other,Bus,17261
Sep-24,School Opal,Bus,1236455
Sep-24,Gold Opal,Bus,3258291
Oct-24,Adult,Bus,7052027
Oct-24,Adult,Bus,131
Oct-24,Adult,Bus,79
Oct-24,Adult,Bus,15
Oct-24,Child/Youth,Bus,766483
Oct-24,Opal Single Ticket,Bus,7
Oct-24,Opal Single Ticket,Bus,1
Oct-24,Concession,Bus,1017744
Oct-24,CTP,Bus,7714601
Oct-24,Day Pass Ticket,Bus,47
Oct-24,Day Pass Ticket,Bus,1213
Oct-24,Other,Bus,76796
Oct-24,Free Opal,Bus,30353
Oct-24,Other,Bus,3557
Oct-24,School Opal,Bus,826106
Oct-24,Gold Opal,Bus,3445453
Nov-24,Adult,Bus,6851421
Nov-24,Adult,Bus,188
Nov-24,Adult,Bus,50
Nov-24,Adult,Bus,18
Nov-24,Child/Youth,Bus,600853
Nov-24,Opal Single Ticket,Bus,3
Nov-24,Opal Single Ticket,Bus,2
Nov-24,Concession,Bus,846127
Nov-24,CTP,Bus,7647518
Nov-24,Day Pass Ticket,Bus,21
Nov-24,Day Pass Ticket,Bus,1025
Nov-24,Other,Bus,75581
Nov-24,Free Opal,Bus,30301
Nov-24,School Opal,Bus,1201665
Nov-24,Gold Opal,Bus,3397148
Dec-24,Adult,Bus,6252737
Dec-24,Adult,Bus,168
Dec-24,Adult,Bus,40
Dec-24,Adult,Bus,23
Dec-24,Child/Youth,Bus,729381
Dec-24,Opal Single Ticket,Bus,7
Dec-24,Opal Single Ticket,Bus,1
Dec-24,Opal Single Ticket,Bus,1
Dec-24,Concession,Bus,640101
Dec-24,CTP,Bus,7273391
Dec-24,Day Pass Ticket,Bus,134
Dec-24,Day Pass Ticket,Bus,837
Dec-24,Other,Bus,75308
Dec-24,Free Opal,Bus,28247
Dec-24,Other,Bus,99
Dec-24,School Opal,Bus,563977
Dec-24,Gold Opal,Bus,3298004
Jan-25,Adult,Bus,6041440
Jan-25,Adult,Bus,124
Jan-25,Adult,Bus,55
Jan-25,Adult,Bus,23
Jan-25,Child/Youth,Bus,876824
Jan-25,Opal Single Ticket,Bus,5
Jan-25,Opal Single Ticket,Bus,2
Jan-25,Concession,Bus,578304
Jan-25,CTP,Bus,6356228
Jan-25,Day Pass Ticket,Bus,2
Jan-25,Day Pass Ticket,Bus,859
Jan-25,Other,Bus,72046
Jan-25,Free Opal,Bus,28032
Jan-25,Other,Bus,13044
Jan-25,School Opal,Bus,11060
Jan-25,Gold Opal,Bus,3130303
Feb-25,Adult,Bus,6525607
Feb-25,Adult,Bus,125
Feb-25,Adult,Bus,60
Feb-25,Adult,Bus,35
Feb-25,Child/Youth,Bus,704312
Feb-25,Opal Single Ticket,Bus,5
Feb-25,Opal Single Ticket,Bus,4
Feb-25,Concession,Bus,879019
Feb-25,CTP,Bus,6818000
Feb-25,Day Pass Ticket,Bus,44
Feb-25,Day Pass Ticket,Bus,997
Feb-25,Other,Bus,75754
Feb-25,Free Opal,Bus,29544
Feb-25,Other,Bus,16470
Feb-25,School Opal,Bus,1314999
Feb-25,Gold Opal,Bus,3231124
Mar-25,Adult,Bus,7082924
Mar-25,Adult,Bus,174
Mar-25,Adult,Bus,79
Mar-25,Adult,Bus,28
Mar-25,Child/Youth,Bus,639500
Mar-25,Opal Single Ticket,Bus,1
Mar-25,Opal Single Ticket,Bus,15
Mar-25,Concession,Bus,1313829
Mar-25,CTP,Bus,8544261
Mar-25,Day Pass Ticket,Bus,54
Mar-25,Day Pass Ticket,Bus,1006
Mar-25,Other,Bus,81271
Mar-25,Free Opal,Bus,31378
Mar-25,Other,Bus,17614
Mar-25,School Opal,Bus,1531367
Mar-25,Gold Opal,Bus,3435057
Apr-25,Adult,Bus,6181832
Apr-25,Adult,Bus,149
Apr-25,Adult,Bus,70
Apr-25,Adult,Bus,14
Apr-25,Child/Youth,Bus,727732
Apr-25,Opal Single Ticket,Bus,1
Apr-25,Opal Single Ticket,Bus,1
Apr-25,Concession,Bus,1055957
Apr-25,CTP,Bus,7511826
Apr-25,Day Pass Ticket,Bus,7
Apr-25,Day Pass Ticket,Bus,918
Apr-25,Other,Bus,74296
Apr-25,Free Opal,Bus,27494
Apr-25,Other,Bus,16330
Apr-25,School Opal,Bus,716420
Apr-25,Gold Opal,Bus,3134552
May-25,Adult,Bus,6625816
May-25,Adult,Bus,157
May-25,Adult,Bus,64
May-25,Adult,Bus,9
May-25,Child/Youth,Bus,557491
May-25,Opal Single Ticket,Bus,1
May-25,Opal Single Ticket,Bus,1
May-25,Concession,Bus,1097100
May-25,CTP,Bus,7909048
May-25,Day Pass Ticket,Bus,14
May-25,Day Pass Ticket,Bus,1129
May-25,Other,Bus,80555
May-25,Free Opal,Bus,29413
May-25,Other,Bus,2990
May-25,School Opal,Bus,1414925
May-25,Gold Opal,Bus,3291383
